15 400
0.006460970606206110 -0.007910790532963218 0.008842016539635251
0.01290838464172003 -0.01578284901899156 0.01761600709908168
0.01932873293541404 -0.02357765622302411 0.02625449492310868
0.02570860088345927 -0.03125711711347860 0.03469109681698508
0.03203471515432738 -0.03878376942457906 0.04286105775268859
0.03829398970380992 -0.04612098800302916 0.05070177100214161
0.04447357087668059 -0.05323318358616995 0.05815327919885860
0.05056088137734183 -0.06008599470273764 0.06515875191948414
0.05654366289905266 -0.06664647144240766 0.07166493560988865
0.06241001720967247 -0.07288324990402104 0.07762257195487772
0.06814844550122150 -0.07876671620603856 0.08298678110360040
0.07374788582180777 -0.08426915902499332 0.08771740650834665
0.07919774841981211 -0.08936490971714789 0.09177931851225789
0.08448794884314983 -0.09403046917523399 0.09514267422510125
0.08960893865058552 -0.09824462067508508 0.09778313165110437
0.09455173360578835 -0.1019885280748330 0.09968201647693545
0.09930793924078962 -0.1052458188409172 0.1008264403822064
0.1038697736905666 -0.1080026514910987 0.1012093701983528
0.1082300877174151 -0.1102477671612737 0.1008296477079823
0.1123823818595301 -0.1119725251215548 0.09969196033947350
0.1163208206556809 -0.1131709221859386 0.09780676346857957
0.1200402439142459 -0.1138395960770701 0.09519015548343550
0.1235361750118119 -0.1139778129232357 0.09186370719723498
0.1268048262234520 -0.1135874391778911 0.08785424760101339
0.1298431011030967 -0.1126728983607280 0.08319360833146890
0.1326485939484914 -0.1112411131233053 0.07791832958329775
0.1352195864008153 -0.1093014332413360 0.07206933051882487
0.1375550412443485 -0.1068655502278700 0.06569154751529999
0.1396545934854399 -0.1039473993475346 0.05883354384146191
0.1415185388046150 -0.1005630498889611 0.05154709456702210
0.1431478194871987 -0.09673058462314181 0.04388675067938404
0.1445440079510054 -0.09246996943630179 0.03590938651101238
0.1457092879996358 -0.08780291417784901 0.02767373466788803
0.1466464339402608 -0.08275272580721800 0.01923991269263717
0.1473587877136199 -0.07734415495711906 0.01066894569806668
0.1478502341916806 -0.07160323705475999 0.002022289166576585
0.1481251748047449 -0.06555712915699095 -0.006638643969715858
0.1481884996654547 -0.05923394366111041 -0.01525294797186865
0.1480455583615284 -0.05266258004865895 -0.02376067681976306
0.1477021295916191 -0.04587255580676052 -0.03210328097009865
0.1471643898212240 -0.03889383764966187 -0.04022402491766002
0.1464388811358752 -0.03175667413392078 -0.04806838238063992
0.1455324784690113 -0.02449143072209730 -0.05558440620623948
0.1444523563796849 -0.01712842830540913 -0.06272307038903917
0.1432059555538184 -0.009697786144268467 -0.06943858191058692
0.1418009491981234 -0.002229270127306739 -0.07568866043742832
0.1402452094922466 0.005247852813242531 -0.08143478425543589
0.1385467742591027 0.01270495335973739 -0.08664240116550860
0.1367138140067635 0.02011417084310792 -0.09128110341537218
0.1347545994892624 0.02744853603004694 -0.09532476609311813
0.1326774699250083 0.03468208511779321 -0.09875164875216386
0.1304908020039428 0.04178996447174464 -0.1015444603764508
0.1282029798060717 0.04874852572069475 -0.1036903881217487
0.1258223657439109 0.05553541090603207 -0.1051810905814986
0.1233572726325375 0.06212962746173255 -0.1060126566230405
0.1208159369809367 0.06851161288180994 -0.1061855311175298
0.1182064935876422 0.07466328900998252 -0.1057044091425507
0.1155369515142959 0.08056810596183882 -0.1045781004697184
0.1128151714998378 0.08621107576305313 -0.1028193663573510
