10 400
0.004048281850706057 0.005495308731832322 0.006465850054404934
0.008187304439563094 0.01110063190721888 0.01304542961623289
0.01240776583366559 0.01678978743625657 0.01969182252914600
0.01670010069570554 0.02253598949349889 0.02635726232677961
0.02105451298572280 0.02831199001791301 0.03299349347174364
0.02546100965071668 0.03409022320356084 0.03955213763060399
0.02990943514271148 0.03984295206791979 0.04598506193951293
0.03438950660160684 0.04554241617019102 0.05224474619480633
0.03889084953597942 0.05116097954422134 0.05828464591130554
0.04340303383241386 0.05667127791059520 0.06405954822785782
0.04791560992282778 0.06204636423840998 0.06952591770412363
0.05241814493884277 0.06725985174100027 0.07464222914448149
0.05690025868302623 0.07228605340961231 0.07936928470316731
0.06135165924846763 0.07710011721599341 0.08367051266777641
0.06576217812095995 0.08167815614774233 0.08751224548523702
0.07012180460159713 0.08599737227969304 0.09086397478282816
0.07442071939237403 0.09003617412893569 0.09369858134550942
0.07864932719267807 0.09377428659147934 0.09599253823715122
0.08279828816112003 0.09719285281374630 0.09772608549507082
0.08685854810431475 0.1002745274109322 0.09888337508227824
0.09082136726186110 0.1030035605083813 0.09945258504733027
0.09467834756585493 0.1053658721478974 0.09942600211460266
0.09842145826230334 0.1073491166712725 0.09880007220664290
0.1020430597914552 0.1089427367642123 0.09757541868068652
0.1055359258347770 0.1101380069177408 0.09575682834205765
0.1088932634468726 0.1109280661382884 0.09335320557443820
0.1121087312016602 0.1113079398122992 0.09037749519871738
0.1151764552936271 0.1112745507059383 0.08684657493552629
0.1180910435465097 0.1108267191544551 0.08278111859922227
0.1208475972935600 0.1099651525677931 0.07820543139070417
0.1234417211050913 0.1086924244500139 0.07314725888098197
0.1258695303507595 0.1070129431980697 0.06763757148454189
0.1281276565957014 0.1049329110106785 0.06171032641011069
0.1302132508410536 0.1024602732998557 0.05540220924427681
0.1321239846303251 0.09960465905569996 0.04875235746931207
0.1338580490541293 0.09637731266838419 0.04180206834003576
0.1354141516961967 0.09279101776098030 0.03459449364386674
0.1367915115733121 0.08886001363053045 0.02717432394355205
0.1379898521317127 0.08459990493390869 0.01958746495262259
0.1390093923710017 0.08002756528899753 0.01188070871952149
0.1398508361752384 0.07516103548933671 0.004101402297887993
0.1405153599383987 0.07001941705346194 -0.003702883442223080
0.1410045985784132 0.06462276184660024 -0.01148468225342611
0.1413206300404087 0.05899195852370267 -0.01919695565996071
0.1414659583950447 0.05314861654809091 -0.02679340836649758
0.1414434956429871 0.04711494853982021 -0.03422879358635637
0.1412565423404615 0.04091365170236107 -0.04145920607785226
0.1409087671639102 0.03456778906510315 -0.04844236082316104
0.1404041855346749 0.02810067126337347 -0.05513785544524334
0.1397471374259603 0.02153573955652910 -0.06150741463296252
0.1389422644756541 0.01489645075969914 -0.06751511503058909
0.1379944865284823 0.008206164734761507 -0.07312758924337430
0.1369089777306583 0.001488035053008474 -0.07831420781387584
0.1356911422991804 -0.005235096595355953 -0.08304723823170759
0.1343465900855992 -0.01194080170977052 -0.08730198025109887
0.1328811120518911 -0.01860716151348467 -0.09105687700291537
0.1313006557729034 -0.02521285826650984 -0.09429360159952810
0.1296113010762137 -0.03173726095715455 -0.09699711913983509
0.1278192359257805 -0.03816050502084475 -0.09915572422569609
0.1259307326513826 -0.04446356578435742 -0.1007610542986690
0.1239521246205409 -0.05062832538389088 -0.1018080792953936
0.1218897834441121 -0.05663763295599992 -0.1022950682996197
0.1197500968009441 -0.06247535795043379 -0.1022235340376740
0.1175394469608207 -0.06812643646395655 -0.1015981562203546
0.1152641900784753 -0.07357691054296156 -0.1004266848772673
0.1129306363250143 -0.07881396045005205 -0.09871982495831678
0.1105450309161580 -0.08382592993598174 -0.09649110359047837
0.1081135360901024 -0.08860234460227327 -0.09375672147633021
0.1056422140808211 -0.09313392348172631 -0.09053539000246785
0.1031370111257309 -0.09741258400345516 -0.08684815569192283
0.1006037425399890 -0.1014314405462226 -0.08271821368413176
0.09804807888271282 -0.1051847968173870 -0.07817071195938795
0.09547553323399012 -0.1086681323265351 -0.07323254804208673
0.09289144959498270 -0.1118780832500809 -0.06793215991904548
0.09030099241721193 -0.1148124180084741 -0.06229931289599236
0.08770913726103588 -0.1174700078991500 -0.05636488408816145
0.08512066257759961 -0.1198507931463805 -0.05016064619993791
0.08254014260299851 -0.1219557447443816 -0.04371905219511039
0.07997194134822322 -0.1237868224815660 -0.03707302239414569
0.07742020766352055 -0.1253469295426105 -0.03025573545910073
0.07488887135136417 -0.1266398640900243 -0.02330042464166040
0.07238164029801832 -0.1276702682294655 -0.01624018057625125
0.06990199858981203 -0.1284435747622546 -0.009107761799268910
0.06745320557687577 -0.1289659521252226 -0.001935414069140972
0.06503829584386205 -0.1292442479117518 0.005245300549746109
0.06266008004475271 -0.1292859313595308 0.01240366399083585
0.06032114655627508 -0.1290990351796699 0.01950995114592455
