15 400
0.003785587764586615 -0.005335726288120487 0.006410789413008653
0.007700970632831957 -0.01084018184154885 0.01300691330854140
0.01173637213859730 -0.01648470094974622 0.01973581180088992
0.01588154281649339 -0.02223948307041977 0.02654318057906347
0.02012580041236657 -0.02807377196805367 0.03337343633921645
0.02445807226416706 -0.03395604200647438 0.04017019637432856
0.02886693962330725 -0.03985419024850800 0.04687676777649493
0.03334068367431588 -0.04573573296790914 0.05343664160153995
0.03786733300079316 -0.05156800514329388 0.05979398728769143
0.04243471223667326 -0.05731836148008129 0.06589414261378994
0.04703049163532086 -0.06295437749594504 0.07168409452534243
0.05164223728401145 -0.06844404920655206 0.07711294624819347
0.05625746168797386 -0.07375598996242805 0.08213236625078839
0.06086367444750283 -0.07885962301449771 0.08669701480267124
0.06544843275213320 -0.08372536842382047 0.09076494410855007
0.06999939141830283 -0.08832482298124042 0.09429796827014597
0.07450435220188847 -0.09263093186392858 0.09726199963969484
0.07895131212261211 -0.09661815082688240 0.09962734847535332
0.08332851054575724 -0.1002625978095295 0.1013689831854661
0.08762447477639951 -0.1035421929268836 0.1024667488526543
0.09182806393204881 -0.1064367859137488 0.1029055421536080
0.09592851087261028 -0.1089282701955151 0.1026754412324515
0.09991546198113734 -0.1110006828706225 0.1017717895400053
0.1037790146032125 -0.1126402900057618 0.1001952331117778
0.1075097519699706 -0.1138356567657177 0.09795171121999265
0.1110987754471528 -0.1145777020221822 0.09505240079363136
0.1145377339704443 -0.1148597372108097 0.09151361545131147
0.1178188505468155 -0.1146774893303732 0.08735666042874965
0.1209349457206563 -0.1140291081024458 0.08260764510119319
0.1238794579238072 -0.1129151574323122 0.07729725519861692
0.1266464606485088 -0.1113385914311462 0.07146048718087376
0.1292306764023091 -0.1093047153753551 0.06513634758080893
0.1316274874245823 -0.1068211320893757 0.05836752042914219
0.1338329431638491 -0.1038976743429554 0.05120000614589607
0.1358437645347905 -0.1005463239522880 0.04368273551425377
0.1376573449929160 -0.09678111836427221 0.03586716254374002
0.1392717484832072 -0.09261804558686500 0.02780684017875669
0.1406857043366987 -0.08807492840054913 0.01955698291392662
0.1418985992059625 -0.08317129885198291 0.01117402044068890
0.1429104661460561 -0.07792826408480671 0.002715146468529921
0.1437219709622434 -0.07236836460799063 -0.005762133158547051
0.1443343959595725 -0.06651542613675580 -0.01420044899528713
0.1447496212416114 -0.06039440616609350 -0.02254300922742579
0.1449701037166537 -0.05403123645097177 -0.03073402979533060
0.1449988539796575 -0.04745266257251757 -0.03871914978044597
0.1448394112464168 -0.04068608176319401 -0.04644582863695789
0.1444958165232021 -0.03375938014988272 -0.05386372209345213
0.1439725842011634 -0.02670077054920028 -0.06092503381718180
0.1432746722683352 -0.01953863191657223 -0.06758484022547949
0.1424074513353683 -0.01230135150976124 -0.07380138613946559
0.1413766726718343 -0.005017170778811792 -0.07953634930238906
0.1401884354504447 0.002285964061375375 -0.08475507212324315
0.1388491533951593 0.009580545881148515 -0.08942675935248176
0.1373655210261817 0.01683964408199652 -0.09352464074718395
0.1357444796913696 0.02403703488293304 -0.09702609813369195
0.1339931835687896 0.03114732376887905 -0.09991275662217068
0.1321189658188046 0.03814605950112073 -0.1021705400673188
0.1301293050572760 0.04500983917230105 -0.1037896911988017
0.1280317923139654 0.05171640387088870 -0.1047647571602362
0.1258340986308297 0.05824472460479509 -0.1050945414939335
0.1235439434462101 0.06457507821745639 -0.1047820238883013
0.1211690639007928 0.07068911311314419 -0.1038342492627445
0.1187171851900247 0.07656990468992600 -0.1022621879986918
0.1161959920780703 0.08220200045903277 -0.1000805693342694
0.1136131016757787 0.08757145490577196 -0.09730769012250041
0.1109760375743521 0.09266585422144051 -0.09396520130734248
0.1082922054148093 0.09747433110523240 -0.09007787459799751
0.1055688699610961 0.1019875699012150 -0.08567335191955661
0.1028131337338111 0.1061978023959056 -0.08078188028721858
0.1000319172492586 0.1100987946584438 -0.07543603479173729
0.09723194089749213 0.1136858253554388 -0.06967043239708541
0.09441970848235268 0.1169556560182549 -0.06352143923780444
0.09160149243489034 0.1199064937791714 -0.05702687406395680
0.08878332070193758 0.1225379471269374 -0.05022571041849948
