20 400
0.0008981605036984300 0.001444258966566192 0.001884931270693979
0.001839779268260790 0.002957072240666042 0.003857560013974638
0.002824537878890930 0.004536506280432888 0.005913466088165132
0.003852049087108794 0.006180436087523501 0.008047878402391479
0.004921856934738891 0.007886548584398818 0.01025568735919551
0.006033437012267165 0.009652346522654587 0.01253145860521962
0.007186196851962117 0.01147515291406536 0.01486944804878509
0.008379476455415570 0.01335211597483224 0.01726361809667657
0.009612548954738223 0.01528021457116498 0.01970765505781110
0.01088462140647458 0.01725626415334917 0.02219498765684554
0.01219483571729517 0.01927692316325898 0.02471880659639804
0.01354226969914873 0.02133869989952655 0.02727208510179824
0.01492593825263656 0.02343795982259181 0.02984760037873829
0.01634479467624112 0.02557093328056242 0.03243795591023642
0.01779773209857896 0.02773372363557398 0.03503560451536720
0.01928358503102893 0.02992231576895434 0.03763287209016841
0.02080113103773205 0.03213258494272202 0.04022198194704232
0.02234909251924577 0.03436030599260308 0.04279507966693409
0.02392613860646627 0.03660116282842806 0.04534425837643058
0.02553088716059575 0.03885075821554857 0.04786158436035023
0.02716190687523409 0.04110462381004945 0.05033912291799385
0.02881771947601215 0.04335823042065037 0.05276896437072705
0.03049680201274388 0.04560699846813557 0.05514325012795918
0.03219758923974869 0.04784630861424864 0.05745419871744378
0.03391847607886838 0.05007151252940404 0.05969413168695687
0.03565782016013219 0.05227794377014771 0.06185549928320765
0.03741394443411622 0.05446092873530376 0.06393090581587801
0.03918513985092179 0.05661579767089812 0.06591313461506086
0.04096966809960862 0.05873789569248269 0.06779517249235881
0.04276576440230759 0.06082259379457932 0.06957023361667976
0.04457164035667993 0.06286529981689745 0.07123178271931918
0.04638548682127756 0.06486146933563364 0.07277355754435118
0.04820547683670347 0.06680661645091950 0.07418959046331094
0.05002976857668438 0.06869632443975858 0.07547422917685544
0.05185650832291278 0.07052625624560328 0.07662215642862090
0.05368383345701603 0.07229216477486898 0.07762840866154903
0.05550987546317119 0.07398990297297633 0.07848839354910489
0.05733276293534630 0.07561543365206375 0.07919790633963494
0.05915062458216157 0.07716483904368383 0.07975314495622346
0.06096159222375010 0.07863433005077727 0.08015072379841305
0.06276380377380424 0.08002025517378090 0.08038768619791650
0.06455540620070450 0.08131910908797037 0.08046151548472383
0.06633455846192217 0.08252754084834532 0.08037014462614324
0.06809943440504421 0.08364236170127194 0.08011196440605139
0.06984822562976659 0.08466055248257702 0.07968583011675645
0.07157914430518202 0.08557927058316092 0.07909106674232780
0.07329042593656800 0.08639585646478291 0.07832747261761475
0.07498033207606015 0.08710783970960763 0.07739532155186309
0.07664715297223557 0.08771294458913174 0.07629536341292660
0.07828921015274290 0.08820909513943376 0.07502882317267431
0.07990485893576105 0.08859441973101750 0.07359739842048828
0.08149249086510710 0.08886725512289258 0.07200325535686850
0.08305053606443782 0.08902614999310174 0.07024902328465241
0.08457746550649366 0.08906986793821961 0.06833778762136539
0.08607179319302909 0.08899738993682035 0.06627308146061547
0.08753207824154947 0.08880791627314315 0.06405887571622111
0.08895692687554327 0.08850086791917637 0.06169956788753776
0.09034499431452513 0.08807588737386884 0.05919996948947108
0.09169498656120027 0.08753283896176116 0.05656529219427687
0.09300566208266471 0.08687180859287191 0.05380113273816532
0.09427583338300662 0.08609310298826670 0.05091345664910667
0.09550436846539168 0.08519724837729260 0.04790858085556680
0.09669019218149939 0.08418498867342153 0.04479315524065273
0.09783228746654309 0.08305728313794779 0.04157414320875796
0.09892969645848654 0.08181530354085446 0.03825880133522773
0.09998152150061938 0.08046043083108663 0.03485465817226074
0.1009869260261072 0.07899425132852439 0.03136949228659783
0.1019451353244294 0.07741855245203831 0.02781130960730629
0.1028554371890894 0.07573531799866841 0.02418832016313950
0.1037171824471673 0.07394672299050609 0.02050891429076277
0.1045297853701259 0.07205512810672604 0.01678163839648820
0.1052927239670657 0.07006307371904295 0.01301517035510213
0.1060055401611397 0.06797327355075906 0.009218294629777052
0.1066678398499789 0.06578860797860210 0.005399877197049824
0.1072792928515450 0.06351211699936647 0.001568840361627689
0.1078396327371596 0.06114699288293243 -0.002265862455466122
0.1083486565531743 0.05869657253407035 -0.006095271872332297
0.1088062244337310 0.05616432958603027 -0.009910447562697189
0.1092122591063563 0.05355386624955315 -0.01370249305318315
0.1095667452932997 0.05086890494136928 -0.01746258022115418
0.1098697290113329 0.04811327971624740 -0.02118197341678904
0.1101213167724191 0.04529092752727831 -0.02485205313372763
0.1103216746885434 0.04240587933859608 -0.02846433915499396
0.1104710274842379 0.03946225111621404 -0.03201051310444807
0.1105696574197018 0.03646423472102699 -0.03548244033617735
0.1106179031281524 0.03341608872875818 -0.03887219109768353
0.1106161583715930 0.03032212920178074 -0.04217206090593642
0.1105648707179537 0.02718672043706948 -0.04537459007805600
0.1104645401443239 0.02401426571404693 -0.04847258236362505
0.1103157175696657 0.02080919806654082 -0.05145912262827287
0.1101190033215122 0.01757597110164759 -0.05432759354166086
0.1098750455407560 0.01431904988882327 -0.05707169122837289
0.1095845385287565 0.01104290194097021 -0.05968543984354209
0.1092482210409834 0.007751988309540188 -0.06216320503926032
0.1088668745318688 0.004450754814481098 -0.06449970629221595
0.1084413213548058 0.001143623429306816 -0.06669002806740512
0.1079724229220651 -0.002165016159207800 -0.06872962979699412
0.1074610778288893 -0.005470814798148315 -0.07061435465783718
0.1069082199462258 -0.008769471904050715 -0.07234043713541724
0.1063148164865162 -0.01205674327099714 -0.07390450936636246
0.1056818660469348 -0.01532844863424897 -0.07530360625634275
0.1050103966341869 -0.01858047897499588 -0.07653516937333835
0.1043014636755310 -0.02180880355190799 -0.07759704962182094
0.1035561480200325 -0.02500947664643667 -0.07848750870633958
0.1027755539342026 -0.02817864401049094 -0.07920521939766018
0.1019608070963099 -0.03131254900436278 -0.07974926461794636
0.1011130525931289 -0.03440753841611289 -0.08011913536557665
0.1002334529234166 -0.03746006795327889 -0.08031472750373218
0.09932318601133341 -0.04046670739915094 -0.08033633744017281
0.09838344323424641 -0.04342414542657608 -0.08018465672909925
0.09741542746811260 -0.04632919406446702 -0.07986076562848519
0.09642035115396000 -0.04917879281240568 -0.07936612565034609
0.09539943438879138 -0.05197001239909430 -0.07870257114318659
0.09435390304437467 -0.05470005818338500 -0.07787229994846505
0.09328498691674256 -0.05736627319583127 -0.07687786317576892
0.09219391790959366 -0.05996614082069450 -0.07572215414312418
0.09108192825411653 -0.06249728711909270 -0.07440839653074875
0.08995024876820658 -0.06495748279482348 -0.07294013179901464
0.08880010715749317 -0.06734464480551865 -0.07132120592135624
0.08763272636018150 -0.06965683762255767 -0.06955575548561213
0.08644932293837325 -0.07189227414437281 -0.06764819321808910
0.08525110551800545 -0.07404931626811199 -0.06560319298424307
0.08403927327860282 -0.07612647512573259 -0.06342567432256545
0.08281501449510069 -0.07812241099149914 -0.06112078656663549
0.08157950513342659 -0.08003593286839217 -0.05869389261202471
0.08033390750061084 -0.08186599776162976 -0.05615055238401570
0.07907936895142573 -0.08361170964812802 -0.05349650606197100
0.07781702065202792 -0.08527231815188102 -0.05073765711603059
0.07654797640200416 -0.08684721693464094 -0.04788005521064382
0.07527333151518112 -0.08833594181321341 -0.04492987902994701
0.07399416176013345 -0.08973816861403612 -0.04189341907754040
0.07271152236063054 -0.09105371077675990 -0.03877706050319586
0.07142644705687312 -0.09228251671859151 -0.03558726600717059
0.07013994722689355 -0.09342466697193769 -0.03233055887190386
0.06885301106876833 -0.09448037110750084 -0.02901350616858856
0.06756660284338957 -0.09544996445607927 -0.02564270218544807
0.06628166217753592 -0.09633390464190793 -0.02222475212178525
0.06499910342694336 -0.09713276794053743 -0.01876625609039713
0.06371981509902448 -0.09784724547490874 -0.01527379346907298
0.06244465933440391 -0.09847813926278054 -0.01175390763920326
0.06117447144678623 -0.09902635812883555 -0.008213091148276437
0.05991005952008095 -0.09949291349518025 -0.004657771329794491
0.05865220406222512 -0.09987891506354012 -0.001094296412395840
0.05740165771454180 -0.1001855664019070 0.002471077852657605
0.05615914501552483 -0.1004141604496026 0.006032201018382188
0.05492536221791314 -0.1005660749532802 0.009583040199473515
0.05370097715757025 -0.1006427678469354 0.01311769173805709
0.05248662917324834 -0.1006457725881597 0.01663039225791241
0.05128292907542646 -0.1005766934631786 0.02011552909069388
0.05009045916309310 -0.1004372008731963 0.02356765005921713
0.04890977328662698 -0.1002290266128742 0.02698147260615578
0.04774139695552549 -0.09995395915333488 0.03035189225784082
0.04658582748898784 -0.09961383893983253 0.03367399041639792
0.04544353420801463 -0.09921055371599305 0.03694304147463280
0.04431495866708463 -0.09874603388349394 0.04015451925182130
0.04320051492393655 -0.09822224790818969 0.04330410274917763
0.04210058984544644 -0.09764119778177410 0.04638768122711275
0.04101554344771641 -0.09700491454775423 0.04940135860827456
0.03994570926907653 -0.09631545390095644 0.05234145721132956
0.03889139477387676 -0.09557489186744487 0.05520452082464367
0.03785288178499299 -0.09478532057416889 0.05798731712839122
0.03683042694383982 -0.09394884411404553 0.06068683947678201
0.03582426219568372 -0.09306757451385705 0.06330030805386311
0.03483459529834262 -0.09214362781074320 0.06582517041720343
0.03386161035294187 -0.09117912024348106 0.06825910144561406
0.03290546835456461 -0.09017616456326212 0.07060000270867958
0.03196630776134411 -0.08913686646866033 0.07284600127668713
0.03104424507994356 -0.08806332116981791 0.07499544799085534
0.03013937546591833 -0.08695761008421563 0.07704691521536801
0.02925177333720908 -0.08582179766857648 0.07899919409243382
0.02838149299954150 -0.08465792838897264 0.08085129132398064
0.02752856928118514 -0.08346802383184396 0.08260242550320153
0.02669301817656705 -0.08225407995744619 0.08425202302015300
0.02587483749665492 -0.08101806449752656 0.08579971356627218
0.02507400752455062 -0.07976191449809961 0.08724532526328914
0.02429049167507420 -0.07848753400800672 0.08858887944153160
0.02352423715705455 -0.07719679191348024 0.08983058509377605
0.02277517563670903 -0.07589151991826552 0.09097083303078168
0.02204322390094565 -0.07457351066926672 0.09201018976388943
0.02132828451931867 -0.07324451602633116 0.09294939114132057
0.02063024650353751 -0.07190624547531144 0.09378933576330321
0.01994898596325376 -0.07056036468240445 0.09453107820237039
0.01928436675710871 -0.06920849418834578 0.09517582205384499
0.01863624113803888 -0.06785220824013474 0.09572491284134112
0.01800445039182388 -0.06649303375775042 0.09617983080186969
0.01738882546799127 -0.06513244943310005 0.09654218357482654
0.01678918760200909 -0.06377188495869809 0.09681369881848310
0.01620534892832363 -0.06241272038259323 0.09699621677632268
0.01563711308306216 -0.06105628558591478 0.09709168281586547
0.01508427579610533 -0.05970385988033954 0.09710213996129957
0.01454662547142025 -0.05835667172076371 0.09702972144082274
0.01402394375560491 -0.05701589853029404 0.09687664326849599
0.01351600609340931 -0.05568266663283199 0.09664519687945321
0.01302258227035699 -0.05435805128966228 0.09633774183726088
0.01254343694159456 -0.05304307683515801 0.09595669863031252
0.01207833014674109 -0.05173871690835426 0.09550454157368923
0.01162701781051784 -0.05044589477521429 0.09498379183209002
0.01118925222853604 -0.04916548373723213 0.09439701057823925
0.01076478253800693 -0.04789830762248101 0.09374679230031886
0.01035335517351434 -0.04664514135393251 0.09303575827109727
0.009954714307242537 -0.04540671159131365 0.09226655019014544
0.009568602273700641 -0.04418369744122769 0.09144182401006372
0.009194759978943177 -0.04297673123168377 0.09056424395587988
0.008832927293999204 -0.04178639934648062 0.08963647674688560
0.008482843432655469 -0.04061324311462313 0.08866118602834948
0.008144247313488394 -0.03945775975110154 0.08764102701985760
0.007816877906213663 -0.03832040334419370 0.08657864138640781
0.007500474562568366 -0.03720158588549236 0.08547665233692156
0.007194777331711951 -0.03610167833785750 0.08433765995440037
0.006899527259832733 -0.03502101173827628 0.08316423676123068
0.006614466675138659 -0.03395987833061245 0.08195892352176913
0.006339339457507337 -0.03291853272490895 0.08072422528373080
0.006073891293319804 -0.03189719307950922 0.07946260765945454
0.005817869915737480 -0.03089604230223834 0.07817649334712529
0.005571025330674951 -0.02991522926711471 0.07686825889108674
0.005333110028518627 -0.02895487004310572 0.07554023168014357
0.005103879182069520 -0.02801504913165524 0.07419468718175297
0.004883090831107248 -0.02709582071034836 0.07283384640981092
0.004670506053717086 -0.02619720987877485 0.07145987362276866
0.004465889124655276 -0.02531921390421465 0.07007487424799423
0.004269007661080771 -0.02446180346446191 0.06868089302877335
0.004079632756215680 -0.02362492388528892 0.06727991238911044
0.003897539101123620 -0.02280849636933483 0.06587385101109471
0.003722505094987548 -0.02201241921494465 0.06446456261946060
0.003554312944240692 -0.02123656902223106 0.06305383496746489
0.003392748751058584 -0.02048080188453911 0.06164338901797269
0.003237602591261737 -0.01974495456331239 0.06023487831310191
0.003088668582308250 -0.01902884564430999 0.05882988852605039
0.002945744941645085 -0.01833227667395007 0.05742993718787153
0.002808634036090647 -0.01765503327409844 0.05603647358207293
0.002677142421856957 -0.01699688623364476 0.05465087879984194
0.002551080876494197 -0.01635759257588265 0.05327446594847538
